Algorithm	recommender	attack	iteration	eps	size	best	EFD_Top10	EPC_Top10	Gini_Top10	ICov_Top10	Prec_Top10	Recall_Top10	SE_Top10	UCov	nDCG_Top10
pgd220_ep1.0_es4_szfull_bprmf_emb64_ep2000_XX_XX_best0_top100_rec	bprmf_XX_XX	pgd	220	1	full	0	0.000544779321358	3.6756831436881E-05	0.028253675452002	797	3.31125827814569E-05	0.000331125827815	6.89792280045438	6040	0.000168507046491
pgd80_ep0.5_es4_szfull_bprmf_emb64_ep2000_XX_XX_best0_top100_rec	bprmf_XX_XX	pgd	80	0.5	full	0	0.012888552685192	0.001035260851774	0.049102689224335	1218	0.001307947019868	0.013079470198676	7.65626559661376	6040	0.005853164637683
fgsm_ep2.0_szfull_bprmf_emb64_ep2000_XX_XX_best0_top100_rec	bprmf_XX_XX	fgs	1	2	full	0	0.045495841687208	0.00362365964241	0.254624402320115	2992	0.004238410596027	0.042384105960265	10.179781663591	6040	0.019912504331135
pgd130_ep0.5_es4_szfull_bprmf_emb64_ep2000_XX_XX_best0_top100_rec	bprmf_XX_XX	pgd	130	0.5	full	0	0.00432326759107	0.000348907216892	0.036728289138537	837	0.000347682119205	0.003476821192053	7.4113070484119	6040	0.001682962379809
pgd10_ep2.0_es4_szfull_bprmf_emb64_ep2000_XX_XX_best0_top100_rec	bprmf_XX_XX	pgd	10	2	full	0	0.019365396337737	0.00154976028645	0.233506135435379	2667	0.001655629139073	0.016556291390729	9.9829679530716	6040	0.008197490492057
pgd200_ep1.0_es4_szfull_bprmf_emb64_ep2000_XX_XX_best0_top100_rec	bprmf_XX_XX	pgd	200	1	full	0	0.00044461495182	2.62074828222039E-05	0.026874833543359	765	3.31125827814569E-05	0.000331125827815	6.94616076101889	6040	0.000119236115988
bim420_ep0.5_es4_szfull_bprmf_emb64_ep2000_XX_XX_best0_top100_rec	bprmf_XX_XX	bim	420	0.5	full	0	0.000627969772327	4.02774732985768E-05	0.026438355184957	792	4.96688741721854E-05	0.000496688741722	6.84760852876442	6040	0.000184850144445
bim130_ep0.5_es4_szfull_bprmf_emb64_ep2000_XX_XX_best0_top100_rec	bprmf_XX_XX	bim	130	0.5	full	0	0.003387755372229	0.000272341045438	0.031853893521374	773	0.000331125827815	0.003311258278146	7.17273948081109	6040	0.001332042703786
bim310_ep1.0_es4_szfull_bprmf_emb64_ep2000_XX_XX_best0_top100_rec	bprmf_XX_XX	bim	310	1	full	0	0	0	0.027636869810798	850	0	0	6.88704200337449	6040	0
bim170_ep1.0_es4_szfull_bprmf_emb64_ep2000_XX_XX_best0_top100_rec	bprmf_XX_XX	bim	170	1	full	0	0.000225046762262	1.29669519707833E-05	0.025976191114567	731	1.65562913907285E-05	0.000165562913907	6.88770053396915	6040	5.89746998523215E-05
pgd140_ep0.5_es4_szfull_bprmf_emb64_ep2000_XX_XX_best0_top100_rec	bprmf_XX_XX	pgd	140	0.5	full	0	0.002740569762547	0.000207528676938	0.027688437854698	775	0.000165562913907	0.001655629139073	6.9503385157452	6040	0.000967588940206
pgd360_ep1.0_es4_szfull_bprmf_emb64_ep2000_XX_XX_best0_top100_rec	bprmf_XX_XX	pgd	360	1	full	0	0	0	0.035542527995996	996	0	0	7.22073230044558	6040	0
bim60_ep1.0_es4_szfull_bprmf_emb64_ep2000_XX_XX_best0_top100_rec	bprmf_XX_XX	bim	60	1	full	0	0.002568263784852	0.000202070798126	0.04229443833731	903	0.000248344370861	0.002483443708609	7.64740728347068	6040	0.000998001640669
pgd260_ep0.5_es4_szfull_bprmf_emb64_ep2000_XX_XX_best0_top100_rec	bprmf_XX_XX	pgd	260	0.5	full	0	0.001169939472016	7.3319678969341E-05	0.020042791645441	580	4.96688741721854E-05	0.000496688741722	6.49637744558728	6040	0.000334069960398
bim320_ep0.5_es4_szfull_bprmf_emb64_ep2000_XX_XX_best0_top100_rec	bprmf_XX_XX	bim	320	0.5	full	0	0.000273588659286	1.81290227875348E-05	0.023833748916356	640	1.65562913907285E-05	0.000165562913907	6.79904990396708	6040	8.27814569536424E-05
fgsm_ep1.0_szfull_bprmf_emb64_ep2000_XX_XX_best0_top100_rec	bprmf_XX_XX	fgs	1	1	full	0	0.076231069432483	0.006027828220783	0.227572083545593	2842	0.007102649006623	0.071026490066225	9.98613275377206	6040	0.034331612658744
bim50_ep1.0_es4_szfull_bprmf_emb64_ep2000_XX_XX_best0_top100_rec	bprmf_XX_XX	bim	50	1	full	0	0.006184604277019	0.000505806564565	0.050214574898786	1039	0.000579470198675	0.005794701986755	7.88144708431373	6040	0.002513413829328
pgd10_ep0.5_es4_szfull_bprmf_emb64_ep2000_XX_XX_best0_top100_rec	bprmf_XX_XX	pgd	10	0.5	full	0	0.057304803028408	0.004541651733251	0.214415681332725	2662	0.005264900662252	0.052649006622517	9.94846201365334	6040	0.024873245163513
bim100_ep1.0_es4_szfull_bprmf_emb64_ep2000_XX_XX_best0_top100_rec	bprmf_XX_XX	bim	100	1	full	0	0.000516592727368	3.91499371486965E-05	0.024762858496215	647	4.96688741721854E-05	0.000496688741722	6.85480720570587	6040	0.000184850144445
pgd120_ep0.5_es4_szfull_bprmf_emb64_ep2000_XX_XX_best0_top100_rec	bprmf_XX_XX	pgd	120	0.5	full	0	0.00382369718017	0.000293669338939	0.038119464478823	868	0.000298013245033	0.002980132450331	7.43505776381101	6040	0.001372528225233
bim460_ep1.0_es4_szfull_bprmf_emb64_ep2000_XX_XX_best0_top100_rec	bprmf_XX_XX	bim	460	1	full	0	0	0	0.040878587196468	1091	0	0	7.5168379962246	6040	0
bim430_ep1.0_es4_szfull_bprmf_emb64_ep2000_XX_XX_best0_top100_rec	bprmf_XX_XX	bim	430	1	full	0	0	0	0.034523294992448	1006	0	0	7.18669464497524	6040	0
pgd480_ep0.5_es4_szfull_bprmf_emb64_ep2000_XX_XX_best0_top100_rec	bprmf_XX_XX	pgd	480	0.5	full	0	0	0	0.027431830978363	864	0	0	6.88456471435076	6040	0
bim390_ep1.0_es4_szfull_bprmf_emb64_ep2000_XX_XX_best0_top100_rec	bprmf_XX_XX	bim	390	1	full	0	0.000168694925726	1.14229144024532E-05	0.039439320410042	1085	1.65562913907285E-05	0.000165562913907	7.3619701390607	6040	5.22292842360478E-05
pgd50_ep1.0_es4_szfull_bprmf_emb64_ep2000_XX_XX_best0_top100_rec	bprmf_XX_XX	pgd	50	1	full	0	0.008985686079401	0.00073672283316	0.046014969926089	1028	0.000860927152318	0.008609271523179	7.74152295193833	6040	0.003833648773367
pgd490_ep1.0_es4_szfull_bprmf_emb64_ep2000_XX_XX_best0_top100_rec	bprmf_XX_XX	pgd	490	1	full	0	0.00058133455288	3.38571369348984E-05	0.038584211420043	1046	3.31125827814569E-05	0.000331125827815	7.35790399066369	6040	0.00015408552286
pgd420_ep1.0_es4_szfull_bprmf_emb64_ep2000_XX_XX_best0_top100_rec	bprmf_XX_XX	pgd	420	1	full	0	0	0	0.035259967289595	1035	0	0	7.23558921090617	6040	0
pgd400_ep1.0_es4_szfull_bprmf_emb64_ep2000_XX_XX_best0_top100_rec	bprmf_XX_XX	pgd	400	1	full	0	0	0	0.037059289844581	1047	0	0	7.24655689811148	6040	0
bim340_ep0.5_es4_szfull_bprmf_emb64_ep2000_XX_XX_best0_top100_rec	bprmf_XX_XX	bim	340	0.5	full	0	0	0	0.022292078898214	676	0	0	6.63842013770847	6040	0
bim250_ep1.0_es4_szfull_bprmf_emb64_ep2000_XX_XX_best0_top100_rec	bprmf_XX_XX	bim	250	1	full	0	0.000404659955762	2.29714389932706E-05	0.031266017820915	916	1.65562913907285E-05	0.000165562913907	7.11077309674439	6040	0.000104458568472
bim10_ep0.5_es4_szfull_bprmf_emb64_ep2000_XX_XX_best0_top100_rec	bprmf_XX_XX	bim	10	0.5	full	0	0.060429887406912	0.004749395194316	0.206565228660035	2648	0.005364238410596	0.05364238410596	9.87240984599753	6040	0.026634556301991
bim180_ep1.0_es4_szfull_bprmf_emb64_ep2000_XX_XX_best0_top100_rec	bprmf_XX_XX	bim	180	1	full	0	0.000171945111548	1.09347363991403E-05	0.020763752223146	689	1.65562913907285E-05	0.000165562913907	6.48609227691365	6040	4.9839403255626E-05
pgd5_ep0.5_es4_szfull_bprmf_emb64_ep2000_XX_XX_best0_top100_rec	bprmf_XX_XX	pgd	5	0.5	full	0	0.081033314221076	0.006414649658403	0.210328203340752	2735	0.007533112582782	0.075331125827815	9.91486048663921	6040	0.036723624005835
bim120_ep0.5_es4_szfull_bprmf_emb64_ep2000_XX_XX_best0_top100_rec	bprmf_XX_XX	bim	120	0.5	full	0	0.004762405024463	0.000372990645264	0.040199685408121	870	0.000397350993377	0.003973509933775	7.56202200645635	6040	0.001788358091367
pgd20_ep0.5_es4_szfull_bprmf_emb64_ep2000_XX_XX_best0_top100_rec	bprmf_XX_XX	pgd	20	0.5	full	0	0.035815404009041	0.002833461699731	0.219530266062507	2582	0.003261589403974	0.032615894039735	9.89327577433068	6040	0.015524811937506
bim370_ep0.5_es4_szfull_bprmf_emb64_ep2000_XX_XX_best0_top100_rec	bprmf_XX_XX	bim	370	0.5	full	0	0.000755633265186	4.39741724945401E-05	0.021988685417058	663	4.96688741721854E-05	0.000496688741722	6.62007434057375	6040	0.000200175398379
bim150_ep0.5_es4_szfull_bprmf_emb64_ep2000_XX_XX_best0_top100_rec	bprmf_XX_XX	bim	150	0.5	full	0	0.001644379692599	0.000116301506881	0.032201875039101	760	9.93377483443709E-05	0.000993377483444	7.2223511059247	6040	0.000536013898211
pgd320_ep1.0_es4_szfull_bprmf_emb64_ep2000_XX_XX_best0_top100_rec	bprmf_XX_XX	pgd	320	1	full	0	0.000194908493498	1.291537642433E-05	0.035213627548239	1015	1.65562913907285E-05	0.000165562913907	7.20593207306159	6040	5.89746998523215E-05
bim470_ep1.0_es4_szfull_bprmf_emb64_ep2000_XX_XX_best0_top100_rec	bprmf_XX_XX	bim	470	1	full	0	0	0	0.035256276197371	1079	0	0	7.20346645901295	6040	0
pgd370_ep0.5_es4_szfull_bprmf_emb64_ep2000_XX_XX_best0_top100_rec	bprmf_XX_XX	pgd	370	0.5	full	0	0	0	0.023924801816053	704	0	0	6.71273541250822	6040	0
bim10_ep1.0_es4_szfull_bprmf_emb64_ep2000_XX_XX_best0_top100_rec	bprmf_XX_XX	bim	10	1	full	0	0.03681169989791	0.002919276809974	0.232394294447274	2659	0.003394039735099	0.033940397350993	10.0271211183435	6040	0.015873395194158
bim20_ep0.5_es4_szfull_bprmf_emb64_ep2000_XX_XX_best0_top100_rec	bprmf_XX_XX	bim	20	0.5	full	0	0.038447071903065	0.003026502315791	0.222185922013388	2606	0.003543046357616	0.035430463576159	9.92642748279667	6040	0.016903557368914
pgd310_ep0.5_es4_szfull_bprmf_emb64_ep2000_XX_XX_best0_top100_rec	bprmf_XX_XX	pgd	310	0.5	full	0	0.000631786135728	3.6402836439263E-05	0.021894745779375	600	1.65562913907285E-05	0.000165562913907	6.68419359865113	6040	0.000165562913907
pgd280_ep0.5_es4_szfull_bprmf_emb64_ep2000_XX_XX_best0_top100_rec	bprmf_XX_XX	pgd	280	0.5	full	0	0.000201643940424	1.2126234876188E-05	0.018517682387324	563	1.65562913907285E-05	0.000165562913907	6.38534314143387	6040	5.51876379690949E-05
bim480_ep1.0_es4_szfull_bprmf_emb64_ep2000_XX_XX_best0_top100_rec	bprmf_XX_XX	bim	480	1	full	0	0.000225046762262	1.29669519707833E-05	0.036272497341162	1032	1.65562913907285E-05	0.000165562913907	7.24891744955447	6040	5.89746998523215E-05
bim400_ep1.0_es4_szfull_bprmf_emb64_ep2000_XX_XX_best0_top100_rec	bprmf_XX_XX	bim	400	1	full	0	0	0	0.033988301114478	1054	0	0	7.16237595506809	6040	0
pgd110_ep0.5_es4_szfull_bprmf_emb64_ep2000_XX_XX_best0_top100_rec	bprmf_XX_XX	pgd	110	0.5	full	0	0.003436753013518	0.00027690399869	0.041608440357133	921	0.000298013245033	0.002980132450331	7.55822497198508	6040	0.001333182289132
pgd290_ep1.0_es4_szfull_bprmf_emb64_ep2000_XX_XX_best0_top100_rec	bprmf_XX_XX	pgd	290	1	full	0	0	0	0.034467606867398	986	0	0	7.20231011343547	6040	0
pgd1_ep0.5_es4_szfull_bprmf_emb64_ep2000_XX_XX_best0_top100_rec	bprmf_XX_XX	pgd	1	0.5	full	0	0.094566692071875	0.007444915928514	0.216711415574086	2631	0.008509933774835	0.085099337748344	9.97645352795083	6040	0.042826785850461
bim260_ep0.5_es4_szfull_bprmf_emb64_ep2000_XX_XX_best0_top100_rec	bprmf_XX_XX	bim	260	0.5	full	0	0.000374021731202	2.63755757766804E-05	0.022894495535834	626	3.31125827814569E-05	0.000331125827815	6.72657773685665	6040	0.000121143469162
bim230_ep1.0_es4_szfull_bprmf_emb64_ep2000_XX_XX_best0_top100_rec	bprmf_XX_XX	bim	230	1	full	0	0	0	0.027885495705642	836	0	0	6.92181816104131	6040	0
bim450_ep1.0_es4_szfull_bprmf_emb64_ep2000_XX_XX_best0_top100_rec	bprmf_XX_XX	bim	450	1	full	0	0	0	0.038560768962651	1081	0	0	7.20080766739324	6040	0
pgd160_ep0.5_es4_szfull_bprmf_emb64_ep2000_XX_XX_best0_top100_rec	bprmf_XX_XX	pgd	160	0.5	full	0	0.001055402808453	7.50832163250876E-05	0.028864314377385	737	6.62251655629139E-05	0.000662251655629	6.9929341330103	6040	0.00034604218907
bim240_ep0.5_es4_szfull_bprmf_emb64_ep2000_XX_XX_best0_top100_rec	bprmf_XX_XX	bim	240	0.5	full	0	0.002201833811277	0.000129670873629	0.022924390701665	596	8.27814569536424E-05	0.000827814569536	6.74328388544176	6040	0.000596776440911
pgd300_ep0.5_es4_szfull_bprmf_emb64_ep2000_XX_XX_best0_top100_rec	bprmf_XX_XX	pgd	300	0.5	full	0	0	0	0.019911360163016	593	0	0	6.51431933912965	6040	0
bim110_ep0.5_es4_szfull_bprmf_emb64_ep2000_XX_XX_best0_top100_rec	bprmf_XX_XX	bim	110	0.5	full	0	0.00530835732058	0.000435709079886	0.032095673467929	829	0.000496688741722	0.004966887417219	7.16947736790169	6040	0.002268595147602
bim200_ep0.5_es4_szfull_bprmf_emb64_ep2000_XX_XX_best0_top100_rec	bprmf_XX_XX	bim	200	0.5	full	0	0.000778516860828	5.0800812325036E-05	0.022329061318605	640	6.62251655629139E-05	0.000662251655629	6.67251646125126	6040	0.00023234745325
bim110_ep1.0_es4_szfull_bprmf_emb64_ep2000_XX_XX_best0_top100_rec	bprmf_XX_XX	bim	110	1	full	0	0.000772503080159	5.61985593401078E-05	0.026038734125176	609	6.62251655629139E-05	0.000662251655629	6.89886001486635	6040	0.000259150098231
bim290_ep0.5_es4_szfull_bprmf_emb64_ep2000_XX_XX_best0_top100_rec	bprmf_XX_XX	bim	290	0.5	full	0	0.000160576199635	1.13772379703208E-05	0.02090177047305	545	1.65562913907285E-05	0.000165562913907	6.65755796472335	6040	5.22292842360478E-05
bim120_ep1.0_es4_szfull_bprmf_emb64_ep2000_XX_XX_best0_top100_rec	bprmf_XX_XX	bim	120	1	full	0	0.001875479018448	0.00011961107217	0.025161040655639	619	9.93377483443709E-05	0.000993377483444	6.92749152399746	6040	0.000545462923269
bim140_ep1.0_es4_szfull_bprmf_emb64_ep2000_XX_XX_best0_top100_rec	bprmf_XX_XX	bim	140	1	full	0	0.002279490450056	0.000152435083813	0.02187560214852	605	0.000115894039735	0.001158940397351	6.6647376864681	6040	0.000703557800421
bim170_ep0.5_es4_szfull_bprmf_emb64_ep2000_XX_XX_best0_top100_rec	bprmf_XX_XX	bim	170	0.5	full	0	0.000799667904816	5.31882650786479E-05	0.026095119357232	723	6.62251655629139E-05	0.000662251655629	6.80605161142397	6040	0.000244527753182
bim300_ep1.0_es4_szfull_bprmf_emb64_ep2000_XX_XX_best0_top100_rec	bprmf_XX_XX	bim	300	1	full	0	0.00016358984087	1.04966208765375E-05	0.033096960434709	984	1.65562913907285E-05	0.000165562913907	7.02894859290511	6040	4.78584149532927E-05
pgd110_ep1.0_es4_szfull_bprmf_emb64_ep2000_XX_XX_best0_top100_rec	bprmf_XX_XX	pgd	110	1	full	0	0.000260529954654	1.56674552965986E-05	0.025968308443038	641	1.65562913907285E-05	0.000165562913907	6.91516387592586	6040	7.13040659061909E-05
bim270_ep1.0_es4_szfull_bprmf_emb64_ep2000_XX_XX_best0_top100_rec	bprmf_XX_XX	bim	270	1	full	0	0.000217080690263	1.40428637683006E-05	0.034776112466597	1007	1.65562913907285E-05	0.000165562913907	7.16901380419857	6040	6.40484780189638E-05
bim490_ep1.0_es4_szfull_bprmf_emb64_ep2000_XX_XX_best0_top100_rec	bprmf_XX_XX	bim	490	1	full	0	0.000310418148497	2.0637017885437E-05	0.038475972151469	1105	3.31125827814569E-05	0.000331125827815	7.22658206149472	6040	0.000105027041225
pgd170_ep0.5_es4_szfull_bprmf_emb64_ep2000_XX_XX_best0_top100_rec	bprmf_XX_XX	pgd	170	0.5	full	0	0.001254352113365	8.58074227513961E-05	0.027749756459412	671	9.93377483443709E-05	0.000993377483444	7.04141559674032	6040	0.000393598911854
pgd450_ep0.5_es4_szfull_bprmf_emb64_ep2000_XX_XX_best0_top100_rec	bprmf_XX_XX	pgd	450	0.5	full	0	0	0	0.029266679178844	873	0	0	6.97291069181541	6040	0
bim460_ep0.5_es4_szfull_bprmf_emb64_ep2000_XX_XX_best0_top100_rec	bprmf_XX_XX	bim	460	0.5	full	0	0	0	0.031304036964546	924	0	0	7.04762129395355	6040	0
bim270_ep0.5_es4_szfull_bprmf_emb64_ep2000_XX_XX_best0_top100_rec	bprmf_XX_XX	bim	270	0.5	full	0	0.000165110734883	1.05001087053717E-05	0.023033845438865	595	1.65562913907285E-05	0.000165562913907	6.78297763199478	6040	4.78584149532927E-05
bim480_ep0.5_es4_szfull_bprmf_emb64_ep2000_XX_XX_best0_top100_rec	bprmf_XX_XX	bim	480	0.5	full	0	0.000404659955762	2.29714389932706E-05	0.030035668641803	794	1.65562913907285E-05	0.000165562913907	7.09802700825877	6040	0.000104458568472
bim70_ep0.5_es4_szfull_bprmf_emb64_ep2000_XX_XX_best0_top100_rec	bprmf_XX_XX	bim	70	0.5	full	0	0.021667410267187	0.001706721310344	0.055639345434396	1464	0.00205298013245	0.020529801324503	7.72007628035887	6040	0.01044198278663
pgd270_ep1.0_es4_szfull_bprmf_emb64_ep2000_XX_XX_best0_top100_rec	bprmf_XX_XX	pgd	270	1	full	0	0	0	0.030344424484543	954	0	0	6.99186647089694	6040	0
bim1_ep1.0_es4_szfull_bprmf_emb64_ep2000_XX_XX_best0_top100_rec	bprmf_XX_XX	bim	1	1	full	0	0.093910123304616	0.007406428531596	0.216247481924372	2630	0.008592715231788	0.085927152317881	9.98132570573079	6040	0.042576825854204
bim140_ep0.5_es4_szfull_bprmf_emb64_ep2000_XX_XX_best0_top100_rec	bprmf_XX_XX	bim	140	0.5	full	0	0.003273856858825	0.000263027857645	0.030338320329607	762	0.000264900662252	0.002649006622517	7.10789387977358	6040	0.001264452064635
bim70_ep1.0_es4_szfull_bprmf_emb64_ep2000_XX_XX_best0_top100_rec	bprmf_XX_XX	bim	70	1	full	0	0.002108572219011	0.000170744225362	0.038574550231922	850	0.000215231788079	0.002152317880795	7.49120289877325	6040	0.000818936115484
bim210_ep1.0_es4_szfull_bprmf_emb64_ep2000_XX_XX_best0_top100_rec	bprmf_XX_XX	bim	210	1	full	0	0	0	0.025478715893146	851	0	0	6.74575561415787	6040	0
bim190_ep1.0_es4_szfull_bprmf_emb64_ep2000_XX_XX_best0_top100_rec	bprmf_XX_XX	bim	190	1	full	0	0.000190186577699	1.09583456954679E-05	0.023031682619693	712	1.65562913907285E-05	0.000165562913907	6.67021478082268	6040	4.9839403255626E-05
pgd270_ep0.5_es4_szfull_bprmf_emb64_ep2000_XX_XX_best0_top100_rec	bprmf_XX_XX	pgd	270	0.5	full	0	0.00168541266448	0.000104534244896	0.018850863787079	561	9.93377483443709E-05	0.000993377483444	6.41505102346895	6040	0.000476394589957
bim240_ep1.0_es4_szfull_bprmf_emb64_ep2000_XX_XX_best0_top100_rec	bprmf_XX_XX	bim	240	1	full	0	0	0	0.028517816446363	948	0	0	6.86967509673223	6040	0
pgd220_ep0.5_es4_szfull_bprmf_emb64_ep2000_XX_XX_best0_top100_rec	bprmf_XX_XX	pgd	220	0.5	full	0	0.000395089594995	2.43793603135131E-05	0.019446541723642	558	3.31125827814569E-05	0.000331125827815	6.42233692813006	6040	0.000111203984088
pgd230_ep0.5_es4_szfull_bprmf_emb64_ep2000_XX_XX_best0_top100_rec	bprmf_XX_XX	pgd	230	0.5	full	0	0.000287788916183	1.56856430556494E-05	0.022847673181936	586	1.65562913907285E-05	0.000165562913907	6.73670149955404	6040	7.13040659061909E-05
pgd210_ep1.0_es4_szfull_bprmf_emb64_ep2000_XX_XX_best0_top100_rec	bprmf_XX_XX	pgd	210	1	full	0	0.000287015816515	1.81652205035832E-05	0.023946045705195	757	1.65562913907285E-05	0.000165562913907	6.67334526371157	6040	8.27814569536424E-05
pgd180_ep0.5_es4_szfull_bprmf_emb64_ep2000_XX_XX_best0_top100_rec	bprmf_XX_XX	pgd	180	0.5	full	0	0.000799689311167	5.69961664146362E-05	0.025737020850649	659	6.62251655629139E-05	0.000662251655629	6.84572291668585	6040	0.000262692259364
pgd30_ep1.0_es4_szfull_bprmf_emb64_ep2000_XX_XX_best0_top100_rec	bprmf_XX_XX	pgd	30	1	full	0	0.014994819861681	0.00120672299394	0.118058673172999	2115	0.001341059602649	0.01341059602649	8.87480600816094	6040	0.0066239932112
bim220_ep0.5_es4_szfull_bprmf_emb64_ep2000_XX_XX_best0_top100_rec	bprmf_XX_XX	bim	220	0.5	full	0	0.000203431132901	1.39915187453817E-05	0.023479448749229	589	1.65562913907285E-05	0.000165562913907	6.81146550587736	6040	6.40484780189638E-05
bim450_ep0.5_es4_szfull_bprmf_emb64_ep2000_XX_XX_best0_top100_rec	bprmf_XX_XX	bim	450	0.5	full	0	0	0	0.029027803844813	865	0	0	6.98044351835376	6040	0
pgd320_ep0.5_es4_szfull_bprmf_emb64_ep2000_XX_XX_best0_top100_rec	bprmf_XX_XX	pgd	320	0.5	full	0	0.000162207410298	1.04931330477033E-05	0.022030449276528	666	1.65562913907285E-05	0.000165562913907	6.6697076907378	6040	4.78584149532927E-05
bim320_ep1.0_es4_szfull_bprmf_emb64_ep2000_XX_XX_best0_top100_rec	bprmf_XX_XX	bim	320	1	full	0	0	0	0.031290925990473	1036	0	0	6.97303396644978	6040	0
pgd390_ep0.5_es4_szfull_bprmf_emb64_ep2000_XX_XX_best0_top100_rec	bprmf_XX_XX	pgd	390	0.5	full	0	0.000537592598874	3.62218478590214E-05	0.025801065322501	769	1.65562913907285E-05	0.000165562913907	6.86924809024015	6040	0.000165562913907
pgd280_ep1.0_es4_szfull_bprmf_emb64_ep2000_XX_XX_best0_top100_rec	bprmf_XX_XX	pgd	280	1	full	0	0.000315893067864	1.82014182196315E-05	0.028466078594346	866	1.65562913907285E-05	0.000165562913907	6.89953505000375	6040	8.27814569536424E-05
pgd5_ep2.0_es4_szfull_bprmf_emb64_ep2000_XX_XX_best0_top100_rec	bprmf_XX_XX	pgd	5	2	full	0	0.03854940901465	0.003022798920221	0.240808662001412	2733	0.003360927152318	0.033609271523179	10.077436132905	6040	0.017058309232761
pgd350_ep0.5_es4_szfull_bprmf_emb64_ep2000_XX_XX_best0_top100_rec	bprmf_XX_XX	pgd	350	0.5	full	0	0	0	0.021835536370217	659	0	0	6.64560863864179	6040	0
pgd440_ep1.0_es4_szfull_bprmf_emb64_ep2000_XX_XX_best0_top100_rec	bprmf_XX_XX	pgd	440	1	full	0	0.000430327808425	2.61924372912699E-05	0.034227721621936	1049	3.31125827814569E-05	0.000331125827815	7.07446400047783	6040	0.000119236115988
pgd30_ep2.0_es4_szfull_bprmf_emb64_ep2000_XX_XX_best0_top100_rec	bprmf_XX_XX	pgd	30	2	full	0	0.003153818947101	0.00023834678111	0.049902521203672	1040	0.000215231788079	0.002152317880795	7.8640004449155	6040	0.001135039495032
bim80_ep1.0_es4_szfull_bprmf_emb64_ep2000_XX_XX_best0_top100_rec	bprmf_XX_XX	bim	80	1	full	0	0.001409474728722	0.000102090210495	0.033777676488726	818	8.27814569536424E-05	0.000827814569536	7.27875244306264	6040	0.000472039055321
pgd250_ep1.0_es4_szfull_bprmf_emb64_ep2000_XX_XX_best0_top100_rec	bprmf_XX_XX	pgd	250	1	full	0	0.00026558211319	1.56726517991845E-05	0.030941559196003	969	1.65562913907285E-05	0.000165562913907	6.97424420891643	6040	7.13040659061909E-05
pgd330_ep0.5_es4_szfull_bprmf_emb64_ep2000_XX_XX_best0_top100_rec	bprmf_XX_XX	pgd	330	0.5	full	0	0.000320685427713	1.82044346959688E-05	0.021192803710754	641	1.65562913907285E-05	0.000165562913907	6.57801662331873	6040	8.27814569536424E-05
pgd10_ep3.0_es4_szfull_bprmf_emb64_ep2000_XX_XX_best0_top100_rec	bprmf_XX_XX	pgd	10	3	full	0	0.013981949754768	0.001133364044788	0.155176278699806	2357	0.001225165562914	0.012251655629139	9.34113208071822	6040	0.006277994404761
bim370_ep1.0_es4_szfull_bprmf_emb64_ep2000_XX_XX_best0_top100_rec	bprmf_XX_XX	bim	370	1	full	0	0.000302465910635	1.8189352314282E-05	0.033118195386582	1027	1.65562913907285E-05	0.000165562913907	7.07502701705398	6040	8.27814569536424E-05
pgd140_ep1.0_es4_szfull_bprmf_emb64_ep2000_XX_XX_best0_top100_rec	bprmf_XX_XX	pgd	140	1	full	0	0.000274479768587	1.81320392638722E-05	0.024799787292991	634	1.65562913907285E-05	0.000165562913907	6.85987993668215	6040	8.27814569536424E-05
pgd430_ep0.5_es4_szfull_bprmf_emb64_ep2000_XX_XX_best0_top100_rec	bprmf_XX_XX	pgd	430	0.5	full	0	0.000345173285395	2.2324338727665E-05	0.023859282694765	774	3.31125827814569E-05	0.000331125827815	6.60393520681842	6040	0.000102068687492
pgd120_ep1.0_es4_szfull_bprmf_emb64_ep2000_XX_XX_best0_top100_rec	bprmf_XX_XX	pgd	120	1	full	0	0.001386329239924	8.32749571066709E-05	0.021412526476661	592	4.96688741721854E-05	0.000496688741722	6.61924974560574	6040	0.000378984242768
bim430_ep0.5_es4_szfull_bprmf_emb64_ep2000_XX_XX_best0_top100_rec	bprmf_XX_XX	bim	430	0.5	full	0	0	0	0.02561197057851	773	0	0	6.74050030575165	6040	0
bim310_ep0.5_es4_szfull_bprmf_emb64_ep2000_XX_XX_best0_top100_rec	bprmf_XX_XX	bim	310	0.5	full	0	0.000161398721216	1.13829475243373E-05	0.02112775826474	590	1.65562913907285E-05	0.000165562913907	6.5808292983382	6040	5.22292842360478E-05
pgd380_ep0.5_es4_szfull_bprmf_emb64_ep2000_XX_XX_best0_top100_rec	bprmf_XX_XX	pgd	380	0.5	full	0	0.000238557646366	1.40778717384725E-05	0.022678526423037	710	1.65562913907285E-05	0.000165562913907	6.72559252605178	6040	6.40484780189638E-05
bim260_ep1.0_es4_szfull_bprmf_emb64_ep2000_XX_XX_best0_top100_rec	bprmf_XX_XX	bim	260	1	full	0	0.000404659955762	2.29714389932706E-05	0.03292059236221	966.999999999999	1.65562913907285E-05	0.000165562913907	7.15371227756736	6040	0.000104458568472
pgd390_ep1.0_es4_szfull_bprmf_emb64_ep2000_XX_XX_best0_top100_rec	bprmf_XX_XX	pgd	390	1	full	0	0	0	0.035698242039127	1067	0	0	7.19842030947567	6040	0
bim280_ep1.0_es4_szfull_bprmf_emb64_ep2000_XX_XX_best0_top100_rec	bprmf_XX_XX	bim	280	1	full	0	0	0	0.036823667676578	968	0	0	7.31469927911981	6040	0
